date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winp,bsl_h_mu,bsl_h_s,bsl_a_mu,bsl_a_s
1998-09-05,Wales,Italy,0.0,2.0,UEFA Euro qualification,Liverpool,England,True,0.2884288250453131,23.807429697027622,0.22032552565023514,24.96494566415286,0.16102875940023373
1998-09-05,Ukraine,Russia,3.0,2.0,UEFA Euro qualification,Kyiv,Ukraine,False,0.4211307456350659,24.31788377237096,0.538002801647782,24.7794250425364,0.17273441227096106
1998-09-05,Turkey,Northern Ireland,3.0,0.0,UEFA Euro qualification,Istanbul,Turkey,False,0.3516736478524841,23.07066226845534,0.2074411695209101,23.86397528647272,0.20053921507132028
1998-09-05,Tahiti,Samoa,5.0,1.0,Oceania Nations Cup qualification,Avarua,Cook Islands,True,0.6642284742620637,19.676634590438145,0.5721583689574914,17.89074824488542,1.3727056760846463
1998-09-05,Sweden,England,2.0,1.0,UEFA Euro qualification,Solna,Sweden,False,0.38760252213976143,24.411069444393814,0.1878574527262966,25.001864035042054,0.18306373974975676
1998-09-05,Solomon Islands,Papua New Guinea,3.0,1.0,Oceania Nations Cup qualification,Luganville,Vanuatu,True,0.717397071210361,18.67721267369243,0.567302294153866,17.050967079378637,0.7111962038341806
1998-09-05,Slovakia,Azerbaijan,3.0,0.0,UEFA Euro qualification,Košice,Slovakia,False,0.8102100943228626,23.371128725761462,0.5724899694936663,21.00748674100416,0.6018930789765696
1998-09-05,Lithuania,Scotland,0.0,0.0,UEFA Euro qualification,Vilnius,Lithuania,False,0.6036854722729983,24.656430897692175,0.30231723044507136,24.097429977153993,0.18683209850045285
1998-09-05,Iceland,France,1.0,1.0,UEFA Euro qualification,Reykjavík,Iceland,False,0.170836138453339,22.659215745221097,0.24216610495069593,24.64800300268141,0.18140750964307825
1998-09-05,Finland,Moldova,3.0,2.0,UEFA Euro qualification,Helsinki,Finland,False,0.5481418729510401,22.369433738803465,0.2068267990397575,22.07917117690795,0.5972589180277582
1998-09-05,Fiji,New Caledonia,3.0,0.0,Oceania Nations Cup qualification,Luganville,Vanuatu,True,0.5552662333963183,18.469735450273046,0.5062612548741069,18.06128673402111,0.8262231274967811
1998-09-05,Cyprus,Spain,3.0,2.0,UEFA Euro qualification,Larnaca,Cyprus,False,0.06235163797347676,21.60781707825409,0.22433162660430223,24.805891174964895,0.18073765330331903
1998-09-05,Cook Islands,Tonga,2.0,2.0,Oceania Nations Cup qualification,Avarua,Cook Islands,False,0.6090650828614166,18.386332469536953,1.4772953237175488,16.942679854632182,1.015647747161471
1998-09-05,Bosnia and Herzegovina,Estonia,1.0,1.0,UEFA Euro qualification,Sarajevo,Bosnia and Herzegovina,False,0.34288616549857376,22.57151568800335,0.662994159647727,23.59480183138476,0.2992919501853678
1998-09-05,Belarus,Denmark,0.0,0.0,UEFA Euro qualification,Minsk,Belarus,False,0.2576892313217034,22.570366619434346,0.5507287691486387,24.09328005660953,0.19465803907717996
1998-09-05,Austria,Israel,1.0,1.0,UEFA Euro qualification,Vienna,Austria,False,0.8399538734803498,24.51638856027251,0.17321781279141565,22.431474118758302,0.2587063494673786
1998-09-05,Armenia,Andorra,3.0,1.0,UEFA Euro qualification,Yerevan,Armenia,False,0.4875145185449111,22.754250366174304,0.5538034254829565,25.0,8.333
1998-09-05,Georgia,Albania,1.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,0.6945536038964771,23.87072447339577,0.597160807818571,22.642340643099708,0.24016221402055446
1998-09-06,Bulgaria,Poland,0.0,3.0,UEFA Euro qualification,Burgas,Bulgaria,False,0.4677875324855073,23.857450463914745,0.171193828901519,24.02462325451823,0.19704793811600096
1998-09-06,Faroe Islands,Czech Republic,0.0,1.0,UEFA Euro qualification,Toftir,Faroe Islands,False,0.07691732666410434,20.676380818964322,0.3942262067457895,23.959067172842555,0.3826504685164489
1998-09-06,Greece,Slovenia,2.0,2.0,UEFA Euro qualification,Athens,Greece,False,0.47078300655722105,23.314455142323563,0.19773866330723797,23.490489910246005,0.6020036461790436
1998-09-06,Hungary,Portugal,1.0,3.0,UEFA Euro qualification,Budapest,Hungary,False,0.5919136763007582,24.648282375165543,0.16247361025195228,24.168970157375266,0.18820848037462
1998-09-06,North Macedonia,Malta,4.0,0.0,UEFA Euro qualification,Skopje,North Macedonia,False,0.7683377875960068,22.978869982329492,0.5547536935674503,21.2459327862517,0.23490882451124492
1998-09-06,Norway,Latvia,1.0,3.0,UEFA Euro qualification,Oslo,Norway,False,0.35092184436849805,23.634719194922294,0.20737806461723474,24.44985447017241,0.2936222210783625
1998-09-07,Vanuatu,Fiji,1.0,2.0,Oceania Nations Cup qualification,Luganville,Vanuatu,False,0.2735794852631659,16.948202992103223,0.6629746338967792,18.56545832608045,0.49682352216599884
1998-09-07,Tahiti,American Samoa,12.0,0.0,Oceania Nations Cup qualification,Avarua,Cook Islands,True,0.6885576589776369,19.76490193907826,0.5606376128995034,17.6690031992447,1.3955888220534245
1998-09-07,Samoa,Tonga,2.0,0.0,Oceania Nations Cup qualification,Avarua,Cook Islands,True,0.5254078441970969,17.38267955620597,1.204960224416932,17.10430296311952,0.9571076092470083
1998-09-07,Papua New Guinea,New Caledonia,1.0,0.0,Oceania Nations Cup qualification,Luganville,Vanuatu,True,0.3997772268213262,17.023278856679585,0.6843461855550997,17.80633319188357,0.784529755522729
1998-09-08,Vanuatu,Papua New Guinea,1.0,1.0,Oceania Nations Cup qualification,Luganville,Vanuatu,False,0.4786648276028569,16.98877890850177,0.6408135878324454,17.141161256443656,0.6613374301289954
1998-09-08,Solomon Islands,New Caledonia,3.0,2.0,Oceania Nations Cup qualification,Luganville,Vanuatu,True,0.6419699558327607,18.694830215038582,0.5537705358791463,17.651410117537516,0.7496729465880573
1998-09-08,Cook Islands,Tahiti,0.0,5.0,Oceania Nations Cup qualification,Avarua,Cook Islands,False,0.2985503643289308,18.04439091449148,1.290535117280468,20.1416883689141,0.5498699081446559
1998-09-08,Samoa,American Samoa,4.0,0.0,Oceania Nations Cup qualification,Avarua,Cook Islands,True,0.6916807845869921,17.68139847841014,1.0954473419945117,15.334224321529168,1.2200522989242706
1998-09-10,Fiji,Papua New Guinea,2.0,0.0,Oceania Nations Cup qualification,Luganville,Vanuatu,True,0.7030236358473223,18.542671763711983,0.48756693567406273,17.131428933096444,0.6398699254734259
1998-09-10,Vanuatu,Solomon Islands,3.0,1.0,Oceania Nations Cup qualification,Luganville,Vanuatu,False,0.2634673160945643,16.997916542245175,0.6213033339884734,18.692891661730663,0.5412674428822396
1998-09-12,Fiji,Solomon Islands,1.0,1.0,Oceania Nations Cup qualification,Luganville,Vanuatu,True,0.5052326129315141,18.563727425345384,0.4787691581489581,18.530813445836866,0.5292631143921432
1998-09-12,Namibia,Mozambique,2.0,1.0,COSAFA Cup,Windhoek,Namibia,False,0.4273553041562669,21.74057206414594,0.40070586359700217,22.15256195542125,0.2989582113504663
1998-09-12,Vanuatu,New Caledonia,3.0,2.0,Oceania Nations Cup qualification,Luganville,Vanuatu,False,0.4388030491143794,17.211470785596852,0.6030817543525699,17.654962843715293,0.718348587562386
1998-09-22,Qatar,Libya,2.0,1.0,Arab Cup,Doha,Qatar,False,0.08336274397284016,19.628728421896525,0.20553986269343588,22.601403012341986,0.3278718815317561
1998-09-24,Libya,Jordan,1.0,2.0,Arab Cup,Doha,Qatar,True,0.9447432179335276,22.531959110106467,0.32499358341036805,18.997965452555125,0.3298709402934498
1998-09-25,Australia,Fiji,3.0,1.0,Oceania Nations Cup,Brisbane,Australia,False,0.9601440165451799,22.56865377294525,0.25487414154585747,18.56256839231479,0.4702639215474096
1998-09-25,New Zealand,Tahiti,1.0,0.0,Oceania Nations Cup,Brisbane,Australia,True,0.6980969748953755,21.49288991450554,0.31725924262297606,20.25183772321897,0.5393360045740357
1998-09-26,Kuwait,Syria,4.0,0.0,Arab Cup,Doha,Qatar,True,0.48254169088082266,20.49614748587689,0.18787542871970456,20.58791657991434,0.247106767950657
1998-09-26,Qatar,Jordan,2.0,0.0,Arab Cup,Doha,Qatar,False,0.6061459296844371,19.656019324233288,0.20483265209394919,19.077355731643266,0.32697016415321584
1998-09-27,Zimbabwe,Zambia,0.0,1.0,COSAFA Cup,Harare,Zimbabwe,False,0.39062617616836637,22.48571234887909,0.23561547099462554,23.064542654956753,0.17015532988199022
